Boat Name,gear_type
Yanini yote hayo,Ring_net
Mwene96,Longline
Tuimarike kengeja,Longline
Bora kazi,Longline
Big up,Ring_net
Big up,Ring_net
Kitango,Gillnet
Sina haja,Handline
LAZIZI,Seine
Imani,Handline
Mwene96,Longline
Bora Miadi,Handline
Big up,Ring_net
Bora Miadi,Handline
LAZIZI,Seine
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Sina haja,Handline
LAZIZI,Seine
Salum Omar Khatib,Gillnet
Tizamani,Trap
Bora Miadi,Handline
Big up,Ring_net
Salum Omar Khatib,Gillnet
LAZIZI,Seine
Sina haja,Handline
Tizamani,Trap
Bora kazi,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Yanini yote hayo,Ring_net
Imani,Handline
Tuimarike kengeja,Longline
Mwene96,Longline
Tuimarike kengeja,Longline
Bora Miadi,Handline
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Ndio dunia,Ring_net
Bora Miadi,Handline
Moyo tulia,Longline
Focus,Ring_net
Imani,Handline
Bora Miadi,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Tizamani,Trap
Ndio dunia,Ring_net
Kwa roho safi,Handline
Bora Miadi,Handline
Mwene96,Longline
Sina haja,Handline
Kitango,Gillnet
Kwa roho safi,Handline
Bora Miadi,Handline
Imani,Handline
Salum Omar Khatib,Gillnet
Tizamani,Trap
Juma Ali Khamis,Longline
Big up,Ring_net
Kitango,Gillnet
Kwa roho safi,Handline
Tizamani,Trap
Salum Omar Khatib,Gillnet
Mwene96,Longline
MASHALLAH,Gillnet
Kitango,Gillnet
Kwa roho safi,Handline
Mwene96,Longline
Kitango,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora Miadi,Handline
Tuimarike kengeja,Longline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Juma Ali Khamis,Longline
Hainashaka,Ring_net
Swali ina,Gillnet
Salum Omar Khatib,Gillnet
Moyo tulia,Longline
SEAZONE,Handline
Kitango,Gillnet
Bora Miadi,Handline
Kwa roho safi,Handline
Imani,Handline
Yanini yote hayo,Ring_net
Bora Miadi,Handline
Imani,Handline
Salum Omar Khatib,Gillnet
Big up,Ring_net
Big up,Ring_net
Kwa roho safi,Handline
Juma Ali Khamis,Longline
Yanini yote hayo,Ring_net
Zam Zam,Ring_net
Kitango,Gillnet
Swali ina,Gillnet
Sina haja,Handline
Kitango,Gillnet
Moyo tulia,Longline
Mwene96,Longline
Bora Miadi,Handline
Imani,Handline
Bora kazi,Longline
Salum Omar Khatib,Gillnet
Juma Ali Khamis,Longline
Kwa roho safi,Handline
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Yanini yote hayo,Ring_net
LAZIZI,Seine
Zam Zam,Ring_net
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Kitango,Gillnet
Bora kazi,Longline
Tizamani,Trap
Bora Miadi,Handline
Mwene96,Longline
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Sina haja,Handline
LAZIZI,Seine
Moyo tulia,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Jema ni lipi,Ring_net
Zam Zam,Ring_net
Kitango,Gillnet
Juma Ali Khamis,Longline
Imani,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Kwa roho safi,Handline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Tuimarike kengeja,Longline
Bora kazi,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora Miadi,Handline
Zam Zam,Ring_net
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Jema ni lipi,Ring_net
Bora kazi,Longline
Mwene96,Longline
LAZIZI,Seine
Kwa roho safi,Handline
Mwene96,Longline
Kocha,Longline
MASHALLAH,Gillnet
Bora Miadi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
Zam Zam,Ring_net
Sina haja,Handline
MASHALLAH,Gillnet
LAZIZI,Seine
Big up,Ring_net
Mwene96,Longline
Juma Ali Khamis,Longline
Yanini yote hayo,Ring_net
Kocha,Longline
Moyo tulia,Longline
Moyo tulia,Longline
Hainashaka,Ring_net
Bora Miadi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
MASHALLAH,Gillnet
Zam Zam,Ring_net
Yanini yote hayo,Ring_net
Yanini yote hayo,Ring_net
Juma Ali Khamis,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
ATOAE MOLA,Handline
Mwene96,Longline
LAZIZI,Seine
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
MASHALLAH,Gillnet
Sina haja,Handline
LAZIZI,Seine
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora Miadi,Handline
SEAZONE,Handline
Jema ni lipi,Ring_net
Zam Zam,Ring_net
Kisuna,Ring_net
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
ATOAE MOLA,Handline
Kwa roho safi,Handline
Tizamani,Trap
Mwene96,Longline
Bora kazi,Longline
Imani,Handline
Mwene96,Longline
Kocha,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
SEAZONE,Handline
Fikra zenu,Gillnet
Juma Ali Khamis,Longline
Zam Zam,Ring_net
Mwene96,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Kitango,Gillnet
LAZIZI,Seine
Big up,Ring_net
Big up,Ring_net
Big up,Ring_net
Big up,Ring_net
Salum Omar Khatib,Gillnet
MASHALLAH,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora Miadi,Handline
Sina haja,Handline
SEAZONE,Handline
Moyo tulia,Longline
Zam Zam,Ring_net
Mwene96,Longline
Kwa roho safi,Handline
MASHALLAH,Gillnet
MASHALLAH,Gillnet
Bora Miadi,Handline
LAZIZI,Seine
Fikra zenu,Gillnet
SEAZONE,Handline
Bora kazi,Longline
ATOAE MOLA,Handline
Zam Zam,Ring_net
Mwene96,Longline
Salum Omar Khatib,Gillnet
LAZIZI,Seine
Fikra zenu,Gillnet
SEAZONE,Handline
Swali ina,Gillnet
Tuimarike kengeja,Longline
Hainashaka,Ring_net
Bora Miadi,Handline
Sina haja,Handline
Moyo tulia,Longline
Imani,Handline
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Juma Ali Khamis,Longline
Mwene96,Longline
Tizamani,Trap
Kwa roho safi,Handline
Yanini yote hayo,Ring_net
Kocha,Longline
LAZIZI,Seine
Kocha,Longline
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Kwa roho safi,Handline
Mwene96,Longline
Imani,Handline
Salum Omar Khatib,Gillnet
ATOAE MOLA,Handline
Kwa roho safi,Handline
Yanini yote hayo,Ring_net
Juma Ali Khamis,Longline
LAZIZI,Seine
Kande,Handline
Kande,Handline
Bora Miadi,Handline
Sina haja,Handline
MASHALLAH,Gillnet
Imani,Handline
Fikra zenu,Gillnet
Kitango,Gillnet
Imani,Handline
Salum Omar Khatib,Gillnet
ATOAE MOLA,Handline
LAZIZI,Seine
Mashaallah,Ring_net
Mashaallah,Ring_net
Fikra zenu,Gillnet
Imani,Handline
Mwene96,Longline
Kocha,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
ATOAE MOLA,Handline
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Imani,Handline
Bora kazi,Longline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Bora Miadi,Handline
Kande,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora kazi,Longline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Kitango,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Swali ina,Gillnet
Swali ina,Gillnet
Swali ina,Gillnet
LAZIZI,Seine
Kwa roho safi,Handline
Bora Miadi,Handline
Salum Omar Khatib,Gillnet
Imani,Handline
Sina haja,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
LAZIZI,Seine
Bora kazi,Longline
Hainashaka,Ring_net
Bora Miadi,Handline
Mwene96,Longline
Mwene96,Longline
Imani,Handline
Salum Omar Khatib,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Kwa roho safi,Handline
Bora Miadi,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Bora kazi,Longline
Imani,Handline
Yanini yote hayo,Ring_net
Juma Ali Khamis,Longline
Yanini yote hayo,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Kwa roho safi,Handline
Yanini yote hayo,Ring_net
Juma Ali Khamis,Longline
Imani,Handline
Bora kazi,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Sina haja,Handline
Mwene96,Longline
Zam Zam,Ring_net
Zam Zam,Ring_net
Muomba Mungu Hachoki,Unknown
Imani,Handline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Ndio dunia,Ring_net
Fikra zenu,Gillnet
Mwene96,Longline
Bora kazi,Longline
Juma Ali Khamis,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Sina haja,Handline
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Mwene96,Longline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Imani,Handline
Yanini yote hayo,Ring_net
Bora kazi,Longline
Mwene96,Longline
Tuimarike kengeja,Longline
Bora kazi,Longline
Imani,Handline
Imani,Handline
Salum Omar Khatib,Gillnet
Sina haja,Handline
Kwa roho safi,Handline
Tuimarike kengeja,Longline
Mwene96,Longline
Bora kazi,Longline
Imani,Handline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Swali ina,Gillnet
Bora kazi,Longline
Juma Ali Khamis,Longline
Swali ina,Gillnet
Imani,Handline
Mwene96,Longline
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Kwa roho safi,Handline
Sina haja,Handline
Fikra zenu,Gillnet
MASHALLAH,Gillnet
Salum Omar Khatib,Gillnet
Swali ina,Gillnet
LAZIZI,Seine
Bora kazi,Longline
SEAZONE,Handline
Juma Ali Khamis,Longline
Imani,Handline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Fikra zenu,Gillnet
MASHALLAH,Gillnet
MASHALLAH,Gillnet
Kocha,Longline
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
SEAZONE,Handline
LAZIZI,Seine
Bora kazi,Longline
Mwene96,Longline
SEAZONE,Handline
MASHALLAH,Gillnet
LAZIZI,Seine
Zam Zam,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Swali ina,Gillnet
Sina haja,Handline
Imani,Handline
Bora kazi,Longline
Mwene96,Longline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
LAZIZI,Seine
Yanini yote hayo,Ring_net
Kwa roho safi,Handline
Juma Ali Khamis,Longline
Kocha,Longline
Swali ina,Gillnet
SEAZONE,Handline
Zam Zam,Ring_net
Muomba Mungu Hachoki,Unknown
Yanini yote hayo,Ring_net
LAZIZI,Seine
Imani,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Yanini yote hayo,Ring_net
Bora kazi,Longline
Imani,Handline
Zam Zam,Ring_net
LAZIZI,Seine
Swali ina,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Mwene96,Longline
Zam Zam,Ring_net
Swali ina,Gillnet
Salum Omar Khatib,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Imani,Handline
Yanini yote hayo,Ring_net
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Imani,Handline
Mwene96,Longline
Juma Ali Khamis,Longline
LAZIZI,Seine
Kwa roho safi,Handline
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Fikra zenu,Gillnet
Kwa roho safi,Handline
Zam Zam,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Juma Ali Khamis,Longline
Bora kazi,Longline
Mwene96,Longline
LAZIZI,Seine
ATOAE MOLA,Handline
Sina haja,Handline
Yanini yote hayo,Ring_net
Mwene96,Longline
SEAZONE,Handline
Tanzilu,Ring_net
Swali ina,Gillnet
Yanini yote hayo,Ring_net
Zam Zam,Ring_net
Mwene96,Longline
Salum Omar Khatib,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Imani,Handline
ATOAE MOLA,Handline
Kwa roho safi,Handline
Yanini yote hayo,Ring_net
Tuimarike kengeja,Longline
Kocha,Longline
Kocha,Longline
Bora kazi,Longline
Tanzilu,Ring_net
Swali ina,Gillnet
LAZIZI,Seine
Sina haja,Handline
Fikra zenu,Gillnet
Zam Zam,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Tanzilu,Ring_net
Swali ina,Gillnet
Fikra zenu,Gillnet
Imani,Handline
LAZIZI,Seine
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Mwene96,Longline
Tanzilu,Ring_net
Swali ina,Gillnet
Kitango,Gillnet
ATOAE MOLA,Handline
Mwene96,Longline
Kwa roho safi,Handline
LAZIZI,Seine
Salum Omar Khatib,Gillnet
Zam Zam,Ring_net
Zam Zam,Ring_net
Tanzilu,Ring_net
Bora kazi,Longline
LAZIZI,Seine
Imani,Handline
Kwa roho safi,Handline
Imani,Handline
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
Tanzilu,Ring_net
LAZIZI,Seine
Kitango,Gillnet
Kitango,Gillnet
Swali ina,Gillnet
Mwene96,Longline
Imani,Handline
Salum Omar Khatib,Gillnet
Tanzilu,Ring_net
LAZIZI,Seine
Swali ina,Gillnet
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Kitango,Gillnet
Tanzilu,Ring_net
Swali ina,Gillnet
Mwene96,Longline
LAZIZI,Seine
Salum Omar Khatib,Gillnet
Imani,Handline
Tuimarike kengeja,Longline
Fikra zenu,Gillnet
Tanzilu,Ring_net
Swali ina,Gillnet
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Swali ina,Gillnet
Yanini yote hayo,Ring_net
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Imani,Handline
Imani,Handline
Swali ina,Gillnet
Swali ina,Gillnet
Swali ina,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Eejamani,Ring_net
Tizamani,Trap
Jema ni lipi,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Sina haja,Handline
Fikra zenu,Gillnet
Tuimarike kengeja,Longline
Bora kazi,Longline
Mwene96,Longline
Mwene96,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
SEAZONE,Handline
Sina haja,Handline
Bora kazi,Longline
Kwa roho safi,Handline
Kitango,Gillnet
Mwene96,Longline
Yanini yote hayo,Ring_net
Kwa roho safi,Handline
Bora kazi,Longline
Tizamani,Trap
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Sina haja,Handline
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Bora kazi,Longline
Imani,Handline
Mwene96,Longline
Tizamani,Trap
Juma Ali Khamis,Longline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Tizamani,Trap
SEAZONE,Handline
Mwene96,Longline
Imani,Handline
Bora kazi,Longline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Juma Ali Khamis,Longline
Sina haja,Handline
Kwa roho safi,Handline
Juma Ali Khamis,Longline
Yanini yote hayo,Ring_net
Imani,Handline
Fikra zenu,Gillnet
Kwa roho safi,Handline
Yanini yote hayo,Ring_net
Tizamani,Trap
Imani,Handline
Fikra zenu,Gillnet
Bora kazi,Longline
Kwa roho safi,Handline
Mwene96,Longline
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Sina haja,Handline
Tuimarike kengeja,Longline
Fikra zenu,Gillnet
Bora kazi,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
LAZIZI,Seine
Salum Omar Khatib,Gillnet
Mwene96,Longline
Tuimarike kengeja,Longline
SEAZONE,Handline
LAZIZI,Seine
MASHALLAH,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Fikra zenu,Gillnet
Yanini yote hayo,Ring_net
SEAZONE,Handline
Bora kazi,Longline
Imani,Handline
Fikra zenu,Gillnet
Mwene96,Longline
Salum Omar Khatib,Gillnet
Tuimarike kengeja,Longline
Kwa roho safi,Handline
LAZIZI,Seine
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Mwene96,Longline
Imani,Handline
Tuimarike kengeja,Longline
SEAZONE,Handline
Fikra zenu,Gillnet
MASHALLAH,Gillnet
Swali ina,Gillnet
Mwene96,Longline
MASHALLAH,Gillnet
SEAZONE,Handline
Imani,Handline
Salum Omar Khatib,Gillnet
Kitango,Gillnet
Fikra zenu,Gillnet
Swali ina,Gillnet
LAZIZI,Seine
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Sina haja,Handline
Yanini yote hayo,Ring_net
Yanini yote hayo,Ring_net
Bora kazi,Longline
SEAZONE,Handline
Bora kazi,Longline
Imani,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Kitango,Gillnet
Mwene96,Longline
Kundi Kidawa,Handline
Kundi Kidawa,Handline
MASHALLAH,Gillnet
Kundi Kidawa,Handline
LAZIZI,Seine
Mashaallah,Ring_net
Mashaallah,Ring_net
Swali ina,Gillnet
Fikra zenu,Gillnet
Bora kazi,Longline
Mwene96,Longline
SEAZONE,Handline
Imani,Handline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Juma Ali Khamis,Longline
Fikra zenu,Gillnet
SEAZONE,Handline
LAZIZI,Seine
Mashaallah,Ring_net
Mashaallah,Ring_net
Swali ina,Gillnet
Kitango,Gillnet
Sina haja,Handline
Imani,Handline
Salum Omar Khatib,Gillnet
MASHALLAH,Gillnet
Juma Ali Khamis,Longline
Bora kazi,Longline
Imani,Handline
Mwene96,Longline
Kwa roho safi,Handline
SEAZONE,Handline
LAZIZI,Seine
Salum Omar Khatib,Gillnet
Swali ina,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
Yanini yote hayo,Ring_net
Itabaki stori,Ring_net
Itabaki stori,Ring_net
Yanini yote hayo,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
LAZIZI,Seine
Mashaallah,Ring_net
Mashaallah,Ring_net
Sina haja,Handline
Juma Ali Khamis,Longline
Imani,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Juma Ali Khamis,Longline
Kwa roho safi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
LAZIZI,Seine
Kwa roho safi,Handline
Juma Ali Khamis,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Salum Omar Khatib,Gillnet
Itabaki stori,Ring_net
Itabaki stori,Ring_net
MASHALLAH,Gillnet
Bora kazi,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
LAZIZI,Seine
Sina haja,Handline
Yanini yote hayo,Ring_net
Yanini yote hayo,Ring_net
Mwene96,Longline
Juma Ali Khamis,Longline
Itabaki stori,Ring_net
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Imani,Handline
Kitango,Gillnet
Fikra zenu,Gillnet
MASHALLAH,Gillnet
Swali ina,Gillnet
LAZIZI,Seine
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Mwene96,Longline
Bora kazi,Longline
Imani,Handline
Salum Omar Khatib,Gillnet
Sina haja,Handline
Zam Zam,Ring_net
Yanini yote hayo,Ring_net
Fikra zenu,Gillnet
Swali ina,Gillnet
Bora kazi,Longline
Kwa roho safi,Handline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Zam Zam,Ring_net
Zam Zam,Ring_net
SEAZONE,Handline
Swali ina,Gillnet
Imani,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Kwa roho safi,Handline
Mwene96,Longline
Mwene96,Longline
Muomba Mungu Hachoki,Unknown
Bora kazi,Longline
Zam Zam,Ring_net
Hainashaka,Ring_net
Hainashaka,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
LAZIZI,Seine
Sina haja,Handline
Salum Omar Khatib,Gillnet
Swali ina,Gillnet
Salum Omar Khatib,Gillnet
LAZIZI,Seine
Mashaallah,Ring_net
Mashaallah,Ring_net
Kwa roho safi,Handline
Swali ina,Gillnet
Bora kazi,Longline
Juma Ali Khamis,Longline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Mwene96,Longline
Yanini yote hayo,Ring_net
Hainashaka,Ring_net
Sina haja,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
LAZIZI,Seine
SEAZONE,Handline
Juma Ali Khamis,Longline
Imani,Handline
SEAZONE,Handline
Tuimarike kengeja,Longline
Swali ina,Gillnet
Kwa roho safi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Swali ina,Gillnet
Yanini yote hayo,Ring_net
Juma Ali Khamis,Longline
LAZIZI,Seine
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Imani,Handline
Mwene96,Longline
Mwene96,Longline
Yanini yote hayo,Ring_net
Tuimarike kengeja,Longline
SEAZONE,Handline
Bora kazi,Longline
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora kazi,Longline
LAZIZI,Seine
Swali ina,Gillnet
Imani,Handline
MASHALLAH,Gillnet
Mwene96,Longline
Mwene96,Longline
Tuimarike kengeja,Longline
Swali ina,Gillnet
LAZIZI,Seine
SEAZONE,Handline
Sina haja,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora kazi,Longline
Zam Zam,Ring_net
Imani,Handline
SEAZONE,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Bora kazi,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
Kwa roho safi,Handline
Yanini yote hayo,Ring_net
Zam Zam,Ring_net
Mwene96,Longline
Bora kazi,Longline
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Imani,Handline
SEAZONE,Handline
SEAZONE,Handline
Mwene96,Longline
SEAZONE,Handline
Yanini yote hayo,Ring_net
Salum Omar Khatib,Gillnet
Mwene96,Longline
Imani,Handline
Juma Ali Khamis,Longline
Kwa roho safi,Handline
Sina haja,Handline
Yanini yote hayo,Ring_net
ATOAE MOLA,Handline
Bora kazi,Longline
Imani,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Kocha,Longline
Bora kazi,Longline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Juma Ali Khamis,Longline
Bora kazi,Longline
Mwene96,Longline
Bora kazi,Longline
Kwa roho safi,Handline
Kocha,Longline
Kocha,Longline
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Sina haja,Handline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Yanini yote hayo,Ring_net
Mwene96,Longline
Imani,Handline
Bora kazi,Longline
Kwa roho safi,Handline
Mwene96,Longline
Kitango,Gillnet
Hainashaka,Ring_net
Hainashaka,Ring_net
Bora kazi,Longline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Yanini yote hayo,Ring_net
Sina haja,Handline
Imani,Handline
Kitango,Gillnet
Kitango,Gillnet
ATOAE MOLA,Handline
ATOAE MOLA,Handline
Imani,Handline
Bora kazi,Longline
Mwene96,Longline
ATOAE MOLA,Handline
Salum Omar Khatib,Gillnet
Kitango,Gillnet
SEAZONE,Handline
MASHALLAH,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Sina haja,Handline
Swali ina,Gillnet
Fikra zenu,Gillnet
Kocha,Longline
Mwene96,Longline
Imani,Handline
Mwene96,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Hainashaka,Ring_net
Kitango,Gillnet
Tuimarike kengeja,Longline
Swali ina,Gillnet
Fikra zenu,Gillnet
Imani,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
SEAZONE,Handline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Kwa roho safi,Handline
Swali ina,Gillnet
Kocha,Longline
SEAZONE,Handline
Kitango,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
LAZIZI,Seine
LAZIZI,Seine
Kitango,Gillnet
ATOAE MOLA,Handline
ATOAE MOLA,Handline
Imani,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Juma Ali Khamis,Longline
Mwene96,Longline
MASHALLAH,Gillnet
SEAZONE,Handline
Sina haja,Handline
Yanini yote hayo,Ring_net
Yanini yote hayo,Ring_net
Yanini yote hayo,Ring_net
Kitango,Gillnet
Bora kazi,Longline
Mwene96,Longline
Yanini yote hayo,Ring_net
Juma Ali Khamis,Longline
Imani,Handline
Swali ina,Gillnet
Kwa roho safi,Handline
MASHALLAH,Gillnet
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
ATOAE MOLA,Handline
MASHALLAH,Gillnet
Kitango,Gillnet
Mwene96,Longline
Salum Omar Khatib,Gillnet
Imani,Handline
Swali ina,Gillnet
Mwene96,Longline
SEAZONE,Handline
Bora kazi,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Sina haja,Handline
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Bora kazi,Longline
Swali ina,Gillnet
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Kitango,Gillnet
Kitango,Gillnet
Swali ina,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Kitango,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Swali ina,Gillnet
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Sina haja,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Mwene96,Longline
Bora kazi,Longline
Tizamani,Trap
SEAZONE,Handline
Kwa roho safi,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
Kitango,Gillnet
Kitango,Gillnet
Swali ina,Gillnet
Mwene96,Longline
Kwa roho safi,Handline
Juma Ali Khamis,Longline
ATOAE MOLA,Handline
ATOAE MOLA,Handline
ATOAE MOLA,Handline
Mwene96,Longline
Swali ina,Gillnet
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
SEAZONE,Handline
Sina haja,Handline
Juma Ali Khamis,Longline
Mwene96,Longline
Tuimarike kengeja,Longline
MASHALLAH,Gillnet
MASHALLAH,Gillnet
